Dot Point Measurements																									
																									
"Generated: Tuesday, June 28, 2022 18:32:22"																									
																									
Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	FieldOfView	Relief	CODE			Radius %
Huon_22_3_1258.png	0		674	196			22_3										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			89.9
Huon_22_3_1258.png	0		941	196			22_3										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			100
Huon_22_3_1258.png	0		139	578			22_3										Open Water			Open					64.2
Huon_22_3_1258.png	0		406	578			22_3										Open Water			Open					46.9
Huon_22_3_1258.png	0		674	578			22_3										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.9
Huon_22_3_1258.png	0		941	578			22_3										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			64.2
Huon_22_3_1258.png	0		139	960			22_3										Open Water			Open					46.5
Huon_22_3_1258.png	0		406	960			22_3										Open Water			Open					15.5
Huon_22_3_1258.png	0		674	960			22_3										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			15.5
Huon_22_3_1258.png	0		941	960			22_3										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.5
Huon_22_3_1258.png	0		139	1342			22_3										Open Water			Open					64.2
Huon_22_3_1258.png	0		406	1342			22_3										Open Water			Open					46.9
Huon_22_3_1258.png	0		674	1342			22_3										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.9
Huon_22_3_1258.png	0		941	1342			22_3										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			64.2
Huon_22_3_1258.png	0		139	1724			22_3										Open Water			Open					100
Huon_22_3_1258.png	0		406	1724			22_3										Open Water			Open					89.9
Huon_22_3_1258.png	0		674	1724			22_3										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			89.9
Huon_22_3_1258.png	0		941	1724			22_3										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			100
Huon_22_4_1262.png	0		139	196			22_4										Open Water			Open					100
Huon_22_4_1262.png	0		406	196			22_4										Open Water			Open					89.9
Huon_22_4_1262.png	0		674	196			22_4										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_22_4_1262.png	0		941	196			22_4										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_22_4_1262.png	0		139	578			22_4										Open Water			Open					64.2
Huon_22_4_1262.png	0		406	578			22_4										Open Water			Open					46.9
Huon_22_4_1262.png	0		674	578			22_4										Invertebrate Complex	Complex 4		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
Huon_22_4_1262.png	0		941	578			22_4										Invertebrate Complex	Complex 4		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				64.2
Huon_22_4_1262.png	0		139	960			22_4										Open Water			Open					46.5
Huon_22_4_1262.png	0		406	960			22_4										Open Water			Open					15.5
Huon_22_4_1262.png	0		674	960			22_4										Invertebrate Complex	Complex 4		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				15.5
Huon_22_4_1262.png	0		941	960			22_4										Invertebrate Complex	Complex 4		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.5
Huon_22_4_1262.png	0		139	1342			22_4										Open Water			Open					64.2
Huon_22_4_1262.png	0		406	1342			22_4										Open Water			Open					46.9
Huon_22_4_1262.png	0		674	1342			22_4										Invertebrate Complex	Complex 4		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
Huon_22_4_1262.png	0		941	1342			22_4										Invertebrate Complex	Complex 4		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				64.2
Huon_22_4_1262.png	0		139	1724			22_4										Open Water			Open					100
Huon_22_4_1262.png	0		406	1724			22_4										Open Water			Open					89.9
Huon_22_4_1262.png	0		674	1724			22_4										Invertebrate Complex	Complex 4		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.9
Huon_22_4_1262.png	0		941	1724			22_4										Invertebrate Complex	Complex 4		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				100
Huon_22_5_1280.png	0		139	196			22_5										Open Water			Open					100
Huon_22_5_1280.png	0		406	196			22_5										Open Water			Open					89.9
Huon_22_5_1280.png	0		674	196			22_5										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			89.9
Huon_22_5_1280.png	0		941	196			22_5										Invertebrate Complex	Complex 3		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				100
Huon_22_5_1280.png	0		139	578			22_5										Open Water			Open					64.2
Huon_22_5_1280.png	0		406	578			22_5										Open Water			Open					46.9
Huon_22_5_1280.png	0		674	578			22_5										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	82001008			46.9
Huon_22_5_1280.png	0		941	578			22_5										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			64.2
Huon_22_5_1280.png	0		139	960			22_5										Open Water			Open					46.5
Huon_22_5_1280.png	0		406	960			22_5										Open Water			Open					15.5
Huon_22_5_1280.png	0		674	960			22_5										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			15.5
Huon_22_5_1280.png	0		941	960			22_5										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			46.5
Huon_22_5_1280.png	0		139	1342			22_5										Open Water			Open					64.2
Huon_22_5_1280.png	0		406	1342			22_5										Open Water			Open					46.9
Huon_22_5_1280.png	0		674	1342			22_5										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			46.9
Huon_22_5_1280.png	0		941	1342			22_5										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			64.2
Huon_22_5_1280.png	0		139	1724			22_5										Open Water			Open					100
Huon_22_5_1280.png	0		406	1724			22_5										Open Water			Open					89.9
Huon_22_5_1280.png	0		674	1724			22_5										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			89.9
Huon_22_5_1280.png	0		941	1724			22_5										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			100
Huon_22_6_1260.png	0		139	196			22_6										Open Water			Open					100
Huon_22_6_1260.png	0		406	196			22_6										Open Water			Open					89.9
Huon_22_6_1260.png	0		674	196			22_6										Open Water			Open					89.9
Huon_22_6_1260.png	0		941	196			22_6										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			100
Huon_22_6_1260.png	0		139	578			22_6										Open Water			Open					64.2
Huon_22_6_1260.png	0		406	578			22_6										Open Water			Open					46.9
Huon_22_6_1260.png	0		674	578			22_6										Open Water			Open					46.9
Huon_22_6_1260.png	0		941	578			22_6										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			64.2
Huon_22_6_1260.png	0		139	960			22_6										Open Water			Open					46.5
Huon_22_6_1260.png	0		406	960			22_6										Open Water			Open					15.5
Huon_22_6_1260.png	0		674	960			22_6										Open Water			Open					15.5
Huon_22_6_1260.png	0		941	960			22_6										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			46.5
Huon_22_6_1260.png	0		139	1342			22_6										Open Water			Open					64.2
Huon_22_6_1260.png	0		406	1342			22_6										Open Water			Open					46.9
Huon_22_6_1260.png	0		674	1342			22_6										Open Water			Limited					46.9
Huon_22_6_1260.png	0		941	1342			22_6										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	82001008			64.2
Huon_22_6_1260.png	0		139	1724			22_6										Open Water			Open					100
Huon_22_6_1260.png	0		406	1724			22_6										Open Water			Open					89.9
Huon_22_6_1260.png	0		674	1724			22_6										Open Water			Limited					89.9
Huon_22_6_1260.png	0		941	1724			22_6										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	82001008			100
Huon_23_1_1280.png	0		139	196			23_1										Open Water			Open					100
Huon_23_1_1280.png	0		406	196			23_1										Open Water			Open					89.9
Huon_23_1_1280.png	0		674	196			23_1										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	82001008			89.9
Huon_23_1_1280.png	0		941	196			23_1										Echinodermata	Ophiuroids	Brittle stars	Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	25160901			100
Huon_23_1_1280.png	0		139	578			23_1										Open Water			Open					64.2
Huon_23_1_1280.png	0		406	578			23_1										Open Water			Open					46.9
Huon_23_1_1280.png	0		674	578			23_1										Echinodermata	Ophiuroids	Brittle stars	Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	25160901			46.9
Huon_23_1_1280.png	0		941	578			23_1										Echinodermata	Ophiuroids	Brittle stars	Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	25160901			64.2
Huon_23_1_1280.png	0		139	960			23_1										Open Water			Open					46.5
Huon_23_1_1280.png	0		406	960			23_1										Open Water			Open					15.5
Huon_23_1_1280.png	0		674	960			23_1										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	82001008			15.5
Huon_23_1_1280.png	0		941	960			23_1										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			46.5
Huon_23_1_1280.png	0		139	1342			23_1										Open Water			Open					64.2
Huon_23_1_1280.png	0		406	1342			23_1										Open Water			Open					46.9
Huon_23_1_1280.png	0		674	1342			23_1										Open Water			Limited					46.9
Huon_23_1_1280.png	0		941	1342			23_1										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			64.2
Huon_23_1_1280.png	0		139	1724			23_1										Open Water			Open					100
Huon_23_1_1280.png	0		406	1724			23_1										Open Water			Open					89.9
Huon_23_1_1280.png	0		674	1724			23_1										Open Water			Limited					89.9
Huon_23_1_1280.png	0		941	1724			23_1										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			100
Huon_23_2_1278.png	0		139	196			23_2										Open Water			Open					100
Huon_23_2_1278.png	0		406	196			23_2										Open Water			Open					89.9
Huon_23_2_1278.png	0		674	196			23_2										Echinodermata	Ophiuroids	Brittle stars	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	25160901			89.9
Huon_23_2_1278.png	0		941	196			23_2										Echinodermata	Ophiuroids	Brittle stars	Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	25160901			100
Huon_23_2_1278.png	0		139	578			23_2										Open Water			Open					64.2
Huon_23_2_1278.png	0		406	578			23_2										Open Water			Open					46.9
Huon_23_2_1278.png	0		674	578			23_2										Echinodermata	Ophiuroids	Brittle stars	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	25160901			46.9
Huon_23_2_1278.png	0		941	578			23_2										Echinodermata	Ophiuroids	Brittle stars	Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	25160901			64.2
Huon_23_2_1278.png	0		139	960			23_2										Open Water			Open					46.5
Huon_23_2_1278.png	0		406	960			23_2										Open Water			Open					15.5
Huon_23_2_1278.png	0		674	960			23_2										Echinodermata	Ophiuroids	Brittle stars	Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	25160901			15.5
Huon_23_2_1278.png	0		941	960			23_2										Echinodermata	Ophiuroids	Brittle stars	Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	25160901			46.5
Huon_23_2_1278.png	0		139	1342			23_2										Open Water			Open					64.2
Huon_23_2_1278.png	0		406	1342			23_2										Open Water			Open					46.9
Huon_23_2_1278.png	0		674	1342			23_2										Echinodermata	Ophiuroids	Brittle stars	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	25160901			46.9
